Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"40332-1","Promotional","Monthly Mini Model Build",2019,"Penguin",,47,,,,,5702016370652,673419304689,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,5.5300,4.2700,"01/12/2019","31/12/2019"
"40333-1","Star Wars","Promotional",2019,"Battle of Hoth - 20th Anniversary Edition",,195,,,,,5702016371161,673419304597,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,40.4400,13.8600,"01/05/2019","31/12/2019"
"40334-1","Marvel Super Heroes","The Avengers",2019,"Avengers Tower",1,211,,19.99,,,5702016371178,673419304603,14.1,26.2,6.1,,"",0,0,0,,0,0,,,,,,,,,30.5200,21.4400,"31/03/2019","31/12/2019"
"40335-1","Ideas","Promotional",2019,"Space Rocket Ride",1,154,,,,,5702016371185,,9,14,4.5,0.18,"",0,0,0,,0,0,,,,,,,,,26.4100,15.0000,"01/06/2019","31/12/2019"
"40336-1","Hidden Side","Promotional",2019,"Newbury Juice Bar",2,127,,12.99,,,5702016370669,,15.6,14,6,0.161,"",0,0,0,,0,0,,,,,,,,,16.5200,10.5800,"01/09/2019","31/12/2019"
"40337-1","Seasonal","Christmas",2019,"Microscale Gingerbread House",,499,,,,19.48,5702016371277,,19,14,9,0.32,"",0,0,0,,0,0,,,,,,,,,29.7600,20.3700,"01/11/2019","31/12/2019"
"40338-1","Seasonal","Christmas",2019,"Christmas Tree",,392,,,,,5702016371284,,26.1,14,7.2,0.387,"",0,0,0,,0,0,,,,,,,,,70.8500,37.2800,"01/11/2019","31/12/2019"
"40341-1","Xtra","Accessories",2019,"Sea Accessories",,24,3.99,3.99,4.99,3.99,,673419304726,,,,0.025,"",0,0,0,,0,0,,,,,,,,,5.2000,,"",""
"40342-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"NINJAGO Minifigure Set",4,59,10.99,12.99,16.99,12.99,,673419304955,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,14.7000,,"01/06/2019","31/12/2020"
"40343-1","Marvel Super Heroes","Spider-Man: Far From Home",2019,"Spider-Man and the Museum Break-In",3,49,12.99,14.99,18.99,14.61,,673419305006,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,32.2200,30.3900,"01/06/2019","31/12/2019"
"40344-1","Collectable Minifigures","Combi-pack",2019,"Summer Celebration Minifigure Pack",,45,10.99,12.99,16.99,12.99,,673419305013,25,15,3,0.067,"",0,0,0,,0,0,,,,,,,,,11.3600,10.0000,"01/06/2019","31/12/2020"
"40345-1","City","Mars Exploration",2019,"Mars Exploration Minifigure Pack",4,44,10.99,12.99,16.99,12.66,,673419305020,15,25,3,0.07,"",0,0,0,,0,0,,,,,,,,,10.8300,14.9900,"01/06/2019","31/12/2019"
"40346-1","Promotional","LEGOLAND",2019,"LEGOLAND® Park",11,1336,,,,,5702016371000,,48,37.8,7.1,1.562,"",0,0,0,,0,0,,,,,,,,,118.5300,75.0000,"01/06/2019","31/12/2025"
"40347-1","Promotional","LEGOLAND",2019,"LEGOLAND® Driving School Cars",4,209,,,,,,673419305044,19,13.9,5.9,0.222,"",0,0,0,,0,0,,,,,,,,,23.1500,12.0000,"01/01/2019","31/12/2024"
"40348-1","BrickHeadz","Seasonal",2019,"Birthday Clown",,150,9.99,9.99,12.99,9.99,5702016370805,,14,12.1,6,0.162,"",0,0,0,,0,0,,,,,,,,,11.7200,6.4200,"01/01/2019","31/12/2022"
"40349-1","BrickHeadz","Seasonal",2019,"Valentine's Puppy",,147,9.99,9.99,12.99,9.99,5702016370812,,14,12.1,6,0.157,"",0,0,0,,0,0,,,,,,,,,16.6000,13.3500,"01/01/2019","31/12/2020"
"40350-1","BrickHeadz","Seasonal",2019,"Easter Chick",,120,9.99,9.99,12.99,9.99,5702016370829,673419304856,13.8,12,6,0.144,"",0,0,0,,0,0,,,,,,,,,12.5400,9.7300,"01/02/2019","31/12/2020"
"40351-1","BrickHeadz","Seasonal",2019,"Halloween Ghost",,136,9.99,9.99,12.99,9.74,5702016370836,,14,12,6,0.16,"",0,0,0,,0,0,,,,,,,,,22.9600,17.0900,"01/09/2019","31/12/2020"
"40352-1","BrickHeadz","Seasonal",2019,"Thanksgiving Scarecrow",,177,9.99,9.99,12.99,9.99,5702016370843,,14,12,6,0.168,"",0,0,0,,0,0,,,,,,,,,18.7600,13.9800,"01/10/2019","31/12/2019"
"40353-1","BrickHeadz","Seasonal",2019,"Reindeer, Elf and Elfie",,281,17.99,19.99,24.99,19.99,5702016370850,,19,14,7,0.284,"",0,0,0,,0,0,,,,,,,,,19.1500,16.0700,"01/10/2019","31/12/2020"
"40354-1","BrickHeadz","Seasonal",2019,"Dragon Dance Guy",,170,9.99,9.99,12.99,9.99,5702016370867,,14,12,6,0.158,"",0,0,0,,0,0,,,,,,,,,15.8500,11.4400,"01/01/2019","31/12/2020"
"40356-1","Promotional","LEGO House",2019,"LEGO House Exclusive Minifigure 2019",1,7,,,,,5702016371383,,,,,,"",0,0,0,,0,0,,,,,,,,,14.8800,9.7200,"",""
"40359-1","Miscellaneous","Photo Frames",2019,"LEGO Store Picture Frame",1,170,13.49,14.99,18.99,14.99,5702016370997,673419304962,26,18.9,4.5,0.31,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2019","31/12/2020"
"40360-1","Friends","Accessories",2019,"Name Sign",,91,8.99,9.99,12.99,9.99,,673419307796,19.1,14.1,4.6,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2019","31/12/2019"
"40361-1","Disney","Frozen II",2019,"Olaf's Traveling Sleigh",1,97,,,,,5702016381061,673419308298,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,12.9600,,"04/10/2019","31/12/2019"
"40362-1","Star Wars","Promotional",2019,"Battle of Endor",,197,,,,,5702016390070,,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,38.7200,21.7700,"04/10/2019","31/12/2019"
"40366-1","Promotional","LEGO House",2019,"LEGO House Dinosaurs",,864,74.99,,,,5702016499414,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,125.7900,97.6700,"01/06/2019","31/12/2021"
"40367-1","BrickHeadz","Miscellaneous",2019,"Lady Liberty",,153,9.99,9.99,12.99,9.99,5702016538946,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,12.9000,7.8600,"01/06/2019","31/12/2022"
"40368-1","Xtra","Accessories",2019,"Xmas Accessories",1,32,3.99,3.99,,3.99,,673419313667,14,17,0.8,0.025,"",0,0,0,,0,0,,,,,,,,,6.3900,5.5600,"01/10/2019","31/12/2020"
"40432-1","Miscellaneous","",2019,"Rebuild the World minifigure",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40433-1","DC Comics Super Heroes","Batman 1989",2019,"1989 Batmobile - Limited Edition",,366,,,,,5702016618747,673419317849,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,127.6500,94.2400,"29/11/2019","31/12/2019"
"40434-1","Creator","Seasonal",2019,"Reindeer",,77,,,,,5702016680614,,17,17,1,0.038,"",0,0,0,,0,0,,,,,,,,,7.2900,5.0000,"01/11/2019","31/12/2019"
"40435-1","Promotional","Gift with Purchase",2019,"Plants from Plants",,29,,,,,,673419323857,12.2,9.1,5.9,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"01/08/2019","31/12/2020"
"41158-1","Disney","Aladdin",2019,"Jasmine's Petite Tower",1,49,8.99,9.99,13.99,9.99,5702016364330,673419302197,14.1,12.2,4.6,0.09,"",0,0,0,,0,0,,,,,,,,,9.7100,5.4000,"01/01/2019","31/12/2019"
"41159-1","Disney","Cinderella",2019,"Cinderella's Carriage Ride",1,91,17.99,19.99,24.99,19.99,5702016368178,673419302357,26.2,14.1,6.1,0.24,"",0,0,0,,0,0,,,,,,,,,30.8200,15.9800,"01/01/2019","31/12/2019"
"41160-1","Disney","The Little Mermaid",2019,"Ariel's Castle",1,115,21.99,24.99,34.99,24.99,5702016368246,673419301602,26.2,19.1,6.1,0.31,"",0,0,0,,0,0,,,,,,,,,27.2800,19.2000,"01/01/2019","31/12/2019"
"41161-1","Disney","Aladdin",2019,"Aladdin's and Jasmine's Palace Adventures",2,193,24.99,29.99,39.99,29.99,5702016368581,673419301619,26.2,19.1,6.1,0.38,"",0,0,0,,0,0,,,,,,,,,43.6300,31.5600,"01/01/2019","31/12/2019"
"41162-1","Disney","Disney Princess",2019,"Ariel, Aurora, and Tiana's Royal Celebration",3,282,39.99,39.99,49.99,44.99,5702016368598,673419301626,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,65.6300,36.8800,"01/01/2019","31/12/2019"
"41163-1","Disney","Tangled",2019,"Rapunzel's Small Tower",1,44,8.99,9.99,13.99,9.99,5702016368604,673419301633,14.1,12.2,4.6,0.09,"",0,0,0,,0,0,,,,,,,,,5.3500,8.0000,"01/01/2019","31/12/2019"
"41164-1","Disney","Frozen II",2019,"Enchanted Tree House",3,302,44.99,49.99,69.99,48.73,5702016368611,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,38.0800,19.9900,"04/10/2019","31/12/2020"
"41165-1","Disney","Frozen II",2019,"Anna's Canoe Expedition",2,108,17.99,19.99,24.99,19.99,5702016368628,,26.2,14.1,7.2,,"",0,0,0,,0,0,,,,,,,,,10.2400,10.2100,"04/10/2019","31/07/2021"
"41166-1","Disney","Frozen II",2019,"Elsa and the Reindeer Carriage",1,116,24.99,29.99,39.99,29.99,5702016368635,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,20.0100,14.0000,"04/10/2019","31/12/2022"
"41167-1","Disney","Frozen II",2019,"Arendelle Castle Village",3,521,74.99,79.99,99.99,79.99,5702016368642,,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,71.4300,43.4000,"04/10/2019","31/12/2021"
"41168-1","Disney","Frozen II",2019,"Elsa's Jewellery Box",1,300,34.99,39.99,49.99,39.99,5702016368659,673419302883,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,9.0000,19.7500,"04/10/2019","31/12/2023"
"41169-1","Disney","Frozen II",2019,"Olaf",,122,12.99,14.99,19.99,14.61,5702016604092,,19.1,14.1,4.6,,"",0,0,0,,0,0,,,,,,,,,10.4200,4.6200,"04/10/2019","31/12/2020"
"41337-1","Friends","Amusement Park",2019,"Underwater Loop",2,389,24.99,29.99,39.99,29.23,5702016537802,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,24.5900,15.0000,"01/06/2019","31/12/2020"
"41354-1","Friends","Heart Box",2019,"Andrea's Heart Box",1,84,7.99,7.99,9.99,7.99,5702016368727,673419300230,20,19,7,0.14,"",0,0,0,,0,0,,,,,,,,,13.7100,5.1200,"01/01/2019","31/07/2019"
"41355-1","Friends","Heart Box",2019,"Emma's Heart Box",1,85,7.99,7.99,9.99,7.99,5702016368734,673419300247,20,19,7,0.14,"",0,0,0,,0,0,,,,,,,,,8.1000,4.6500,"01/01/2019","31/07/2019"
"41356-1","Friends","Heart Box",2019,"Stephanie's Heart Box",1,85,7.99,7.99,9.99,7.99,5702016368741,673419303453,20,19,7,0.13,"",0,0,0,,0,0,,,,,,,,,9.6600,5.6000,"01/01/2019","31/07/2019"
"41357-1","Friends","Heart Box",2019,"Olivia's Heart Box",2,85,7.99,7.99,9.99,7.99,5702016368758,673419303460,20,19,7,0.14,"",0,0,0,,0,0,,,,,,,,,8.0000,5.0000,"01/01/2019","31/07/2019"
"41358-1","Friends","Heart Box",2019,"Mia's Heart Box",1,83,7.99,7.99,9.99,7.99,5702016368765,673419303477,20,19,7,0.14,"",0,0,0,,0,0,,,,,,,,,7.5000,5.7300,"01/01/2019","31/07/2019"
"41359-1","Friends","Heart Box",2019,"Heart Box Friendship Pack",2,199,14.99,19.99,24.99,19.99,5702016369472,673419303484,26.2,19.1,6.1,0.31,"",0,0,0,,0,0,,,,,,,,,28.1400,12.1700,"01/01/2019","31/12/2019"
"41360-1","Friends","Traffic",2019,"Emma's Mobile Veterinary Clinic ",1,50,7.99,9.99,13.99,9.74,5702016370249,673419303996,14.1,15.7,4.5,0.1,"",0,0,0,,0,0,,,,,,,,,10.3500,7.0100,"01/01/2019","31/12/2020"
"41361-1","Friends","Farm",2019,"Mia's Foal Stable ",1,118,14.99,19.99,24.99,19.49,5702016370256,673419304009,26.2,19.1,6.1,0.29,"",0,0,0,,0,0,,,,,,,,,23.3400,12.9900,"01/01/2019","31/12/2020"
"41362-1","Friends","Heartlake City",2019,"Heartlake City Supermarket",2,140,24.99,29.99,39.99,29.23,5702016370263,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,28.2100,17.9800,"01/06/2019","31/12/2020"
"41363-1","Friends","Great Outdoors",2019,"Mia's Forest Adventure",1,134,12.99,14.99,19.99,14.99,5702016369380,673419303040,19.1,14.1,4.6,0.15,"",0,0,0,,0,0,,,,,,,,,10.2700,7.9900,"01/01/2019","31/12/2019"
"41364-1","Friends","Traffic",2019,"Stephanie's Buggy & Trailer ",1,166,17.99,19.99,24.99,19.99,5702016369397,673419303552,26.2,19.1,6.1,0.29,"",0,0,0,,0,0,,,,,,,,,16.4900,9.5800,"",""
"41365-1","Friends","Heartlake City",2019,"Emma's Art Studio",2,235,19.99,24.99,34.99,24.99,5702016369403,673419303569,22.2,26.2,6.2,0.42,"",0,0,0,,0,0,,,,,,,,,39.6300,15.9800,"",""
"41366-1","Friends","Heartlake City",2019,"Olivia's Cupcake Cafe",2,335,24.99,29.99,39.99,29.23,5702016369410,673419303576,28.2,26.2,7.6,0.56,"",0,0,0,,0,0,,,,,,,,,20.6400,9.0000,"",""
"41367-1","Friends","Sports",2019,"Stephanie's Horse Jumping",2,337,34.99,39.99,49.99,38.98,5702016369427,673419303583,38.2,26.2,5.65,0.59,"",0,0,0,,0,0,,,,,,,,,34.9500,16.0000,"01/01/2019","31/12/2020"
"41368-1","Friends","Music",2019,"Andrea's Talent Show",2,492,44.99,49.99,69.99,49.99,5702016369434,673419303590,48,28.2,6.1,0.72,"",0,0,0,,0,0,,,,,,,,,30.0000,,"01/01/2019","31/12/2019"
"41369-1","Friends","Houses",2019,"Mia's House",3,715,59.99,69.99,89.99,68.23,5702016369441,673419303606,54,28.2,7.85,1.12,"",0,0,0,,0,0,,,,,,,,,66.7800,48.8400,"01/01/2019","31/12/2020"
"41371-1","Friends","Traffic",2019,"Mia's Horse Trailer",2,216,24.99,29.99,39.99,29.23,5702016369151,,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,26.9500,17.1300,"01/06/2019","31/12/2020"
"41372-1","Friends","Sports",2019,"Stephanie's Gymnastics Show",2,241,24.99,29.99,39.99,29.23,5702016369168,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,26.0000,19.5500,"01/06/2019","31/12/2020"
"41373-1","Friends","Amusement Park",2019,"Funny Octopus Ride",2,324,34.99,39.99,49.99,38.98,5702016370171,673419302821,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,25.7500,19.9900,"01/05/2019","31/12/2020"
"41374-1","Friends","Summer",2019,"Andrea's Pool Party",2,468,44.99,49.99,69.99,48.73,5702016370188,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,44.1000,22.7300,"01/06/2019","31/12/2020"
"41375-1","Friends","Amusement Park",2019,"Heartlake City Amusement Pier",7,1251,119.99,129.99,149.99,126.71,5702016370195,,58.2,37.8,10.3,,"",0,0,0,,0,0,,,,,,,,,105.7500,80.2100,"01/05/2019","31/12/2020"
"41376-1","Friends","Rescue Mission",2019,"Turtles Rescue Mission",2,225,17.99,19.99,24.99,19.49,5702016370201,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,16.3300,12.7200,"01/06/2019","31/12/2020"
"41378-1","Friends","Rescue Mission",2019,"Dolphins Rescue Mission",2,363,34.99,39.99,49.99,38.98,5702016370218,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,54.2300,23.2300,"01/06/2019","31/12/2020"
"41379-1","Friends","Heartlake City",2019,"Heartlake City Restaurant",3,624,54.99,59.99,79.99,58.48,5702016537819,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,39.9900,31.9900,"01/06/2019","31/12/2020"
"41380-1","Friends","Rescue Mission",2019,"Lighthouse Rescue Centre",2,602,54.99,59.99,79.99,58.48,5702016370225,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,38.9900,45.5900,"01/06/2019","31/12/2020"
"41381-1","Friends","Rescue Mission",2019,"Rescue Mission Boat",4,908,84.99,89.99,109.99,87.72,5702016370232,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,96.4200,65.5000,"01/06/2019","31/12/2020"
"41382-1","Friends","Seasonal",2019,"Friends Advent Calendar",3,330,22.99,29.99,39.99,24.99,5702016370270,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,21.3600,,"01/09/2019","31/12/2019"
"41383-1","Friends","Pets",2019,"Olivia's Hamster Playground",1,81,8.99,9.99,13.99,9.74,5702016394856,673419308977,14.1,12.2,4.6,0.1,"",0,0,0,,0,0,,,,,,,,,10.8300,10.0000,"01/01/2019","31/07/2020"
"41384-1","Friends","Heart Box",2019,"Andrea's Summer Heart Box",1,83,7.99,7.99,9.99,7.99,5702016419832,,20,19,7,,"",0,0,0,,0,0,,,,,,,,,8.3200,6.9900,"01/06/2019","31/12/2019"
"41385-1","Friends","Heart Box",2019,"Emma's Summer Heart Box",1,86,7.99,7.99,9.99,7.99,5702016419849,,20,19,7,,"",0,0,0,,0,0,,,,,,,,,9.2100,3.6400,"01/06/2019","31/12/2019"
"41386-1","Friends","Heart Box",2019,"Stephanie's Summer Heart Box",1,95,7.99,7.99,9.99,7.99,5702016419856,,20,19,7,,"",0,0,0,,0,0,,,,,,,,,7.5200,,"01/06/2019","31/12/2019"
"41387-1","Friends","Heart Box",2019,"Olivia's Summer Heart Box",2,93,7.99,7.99,9.99,7.99,5702016419863,,20,19,7,,"",0,0,0,,0,0,,,,,,,,,4.5000,,"01/06/2019","31/12/2019"
"41388-1","Friends","Heart Box",2019,"Mia's Summer Heart Box",1,85,7.99,7.99,9.99,7.99,5702016468977,,20,19,7,,"",0,0,0,,0,0,,,,,,,,,6.5900,2.5900,"01/06/2019","31/12/2019"
"41634-1","BrickHeadz","The LEGO Movie 2",2019,"Emmet",,113,,14.99,,,,673419309851,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,119.0700,63.9000,"01/02/2019","28/02/2019"
"41635-1","BrickHeadz","The LEGO Movie 2",2019,"Wyldstyle",,134,,14.99,,,,673419309868,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,120.7100,60.0000,"01/02/2019","28/02/2019"
"41636-1","BrickHeadz","The LEGO Movie 2",2019,"Benny",,103,,9.99,,,,673419309875,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,110.2200,80.0000,"01/02/2019","28/02/2019"
"41637-1","BrickHeadz","The LEGO Movie 2",2019,"Sweet Mayhem",,137,,9.99,,,,673419309882,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,104.7100,60.0000,"01/02/2019","28/02/2019"
"42088-1","Technic","",2019,"Cherry Picker",,155,8.99,9.99,13.99,9.74,5702016396294,673419308144,15.7,14.1,6.1,0.16,"",0,0,0,,0,0,,,,,,,,,10.4000,7.2500,"01/01/2019","31/12/2020"
"42089-1","Technic","",2019,"Power Boat",,174,14.99,14.99,19.99,14.99,5702016369342,673419303200,26.2,14.1,6.1,0.26,"",0,0,0,,0,0,,,,,,,,,21.0100,5.3800,"",""
"42090-1","Technic","",2019,"Getaway Truck",,128,17.99,19.99,24.99,19.99,5702016369359,673419303217,26.2,14.1,7.2,0.31,"",0,0,0,,0,0,,,,,,,,,8.1400,12.9100,"",""
"42091-1","Technic","",2019,"Police Pursuit",,120,17.99,19.99,24.99,19.49,5702016369366,673419303224,26.2,14.1,6.1,0.29,"",0,0,0,,0,0,,,,,,,,,10.0000,8.6000,"",""
"42092-1","Technic","",2019,"Rescue Helicopter",,325,24.99,39.99,49.99,29.99,5702016369571,673419303231,28.2,26.2,5.9,0.45,"",0,0,0,,0,0,,,,,,,,,36.2000,19.3800,"",""
"42093-1","Technic","Licensed",2019,"Chevrolet Corvette ZR1",,579,39.99,49.99,69.99,39.99,5702016369588,673419303248,35.4,19.1,9.1,0.79,"",0,0,0,,0,0,,,,,,,,,45.5100,25.9200,"01/01/2019","31/07/2021"
"42094-1","Technic","",2019,"Tracked Loader",,827,54.99,79.99,99.99,59.99,5702016368055,673419303422,38.2,26.2,7.05,1.13,"",0,0,0,,0,0,,,,,,,,,133.7900,51.7600,"01/01/2019","31/12/2019"
"42095-1","Technic","",2019,"Remote-Controlled Stunt Racer",,324,69.99,99.99,139.99,79.99,5702016368062,673419303439,38.2,26.2,7.05,0.79,"",0,0,0,,0,0,,,,,,,,,93.3800,67.1200,"01/01/2019","31/12/2021"
"42096-1","Technic","Licensed",2019,"Porsche 911 RSR",,1580,169.99,179.99,249.99,199.99,5702016369878,673419303446,48,37.8,9.4,2.25,"",0,0,0,,0,0,,,,,,,,,128.8400,96.3700,"01/01/2019","31/12/2024"
"42097-1","Technic","",2019,"Compact Crawler Crane",,920,79.99,99.99,139.99,87.72,5702016369885,,35.4,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,97.1200,84.0500,"01/08/2019","31/07/2020"
"42098-1","Technic","",2019,"Car Transporter",,2493,139.99,179.99,229.99,149.99,5702016369892,,58.2,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,200.3800,169.1200,"01/08/2019","31/12/2020"
"42099-1","Technic","",2019,"4x4 X-Treme Off-Roader",,958,199.99,249.99,299.99,229.99,5702016369908,,48,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,206.2500,170.7500,"01/08/2019","31/12/2021"
"42100-1","Technic","Licensed",2019,"Liebherr R 9800",,4108,399.99,449.99,549.99,449.99,5702016369915,,58.2,48,17,,"",0,0,0,,0,0,,,,,,,,,546.6000,389.3000,"01/10/2019","31/12/2021"
"42110-1","Technic","Licensed",2019,"Land Rover Defender",,2573,174.99,199.99,249.99,199.99,5702016604115,,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,185.4500,123.7900,"01/10/2019","31/12/2022"
"43172-1","Disney","Frozen",2019,"Elsa's Ice Palace",7,701,64.99,79.99,99.99,69.99,5702016618587,,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,74.8400,51.3000,"05/08/2019","31/12/2021"
"45809-1","Education","FIRST LEGO League Challenge",2019,"City Shaper Challenge Kit",1,2238,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,159.4800,179.0600,"",""
"45810-1","Education","FIRST LEGO League Explore",2019,"BOOMTOWN BUILD Inspire Set",,739,,,,,,673419314145,38.2,26.2,9.4,,"",0,0,0,,0,0,,,,,,,,,,65.0000,"01/08/2019","31/12/2021"
"45812-1","Education","FIRST LEGO League Discover",2019,"BOOMTOWN BUILD Discovery Set",4,78,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"60203-1","City","Town",2019,"Ski Resort",11,806,74.99,89.99,119.99,77.97,5702016595451,,47.6,37.5,6.5,1.502,"",0,0,0,,0,0,,,,,,,,,91.0400,68.1700,"01/09/2019","31/12/2020"
"60206-1","City","Sky Police",2019,"Jet Patrol",2,54,7.99,9.99,13.99,9.74,5702016369816,673419303729,15.6,14,6,0.145,"",0,0,0,,0,0,,,,,,,,,8.7300,6.1000,"",""
"60207-1","City","Sky Police",2019,"Sky Police Drone Chase",3,192,17.99,29.99,39.99,19.49,5702016369564,673419303675,26,28.9,5.9,0.351,"",0,0,0,,0,0,,,,,,,,,17.2600,9.4500,"",""
"60208-1","City","Sky Police",2019,"Parachute Arrest",4,218,24.99,39.99,49.99,29.23,5702016369779,673419303682,28,26,5.6,0.478,"",0,0,0,,0,0,,,,,,,,,25.3800,10.2700,"01/01/2019","31/12/2020"
"60209-1","City","Sky Police",2019,"Diamond Heist",4,400,44.99,59.99,79.99,49.99,5702016369922,673419303897,47.8,28,5.8,0.797,"",0,0,0,,0,0,,,,,,,,,59.7700,23.3300,"01/01/2019","31/12/2019"
"60210-1","City","Sky Police",2019,"Air Base",6,529,69.99,89.99,119.99,73.1,5702016369939,673419303903,53.7,27.9,7.3,1.222,"",0,0,0,,0,0,,,,,,,,,65.5600,43.6800,"01/01/2019","31/12/2020"
"60212-1","City","Fire",2019,"Barbecue Burn Out",2,64,7.99,9.99,13.99,9.74,5702016369243,673419303002,15.6,14,4.4,0.13,"",0,0,0,,0,0,,,,,,,,,9.7000,5.9600,"",""
"60213-1","City","Fire",2019,"Dock Side Fire",2,97,14.99,19.99,24.99,14.61,5702016369250,673419303019,26,14,6,0.246,"",0,0,0,,0,0,,,,,,,,,13.3200,9.0500,"",""
"60214-1","City","Fire",2019,"Burger Bar Fire Rescue",3,327,24.99,39.99,49.99,29.99,5702016369267,673419303026,37.9,26,5.3,0.61,"",0,0,0,,0,0,,,,,,,,,23.7500,15.8700,"01/01/2019","31/12/2021"
"60215-1","City","Fire",2019,"Fire Station",4,509,59.99,69.99,89.99,59.99,5702016369373,673419303033,35.1,37.5,6.6,1.166,"",0,0,0,,0,0,,,,,,,,,54.1600,32.3600,"01/01/2019","31/12/2021"
"60216-1","City","Fire",2019,"Downtown Fire Brigade",7,943,89.99,99.99,139.99,99.99,5702016369489,673419303491,47.6,37.5,8.9,1.841,"",0,0,0,,0,0,,,,,,,,,107.6400,67.1300,"01/01/2019","31/12/2021"
"60217-1","City","Fire",2019,"Fire Plane",3,363,34.99,59.99,79.99,38.98,5702016369496,673419303507,38,26,6.6,0.763,"",0,0,0,,0,0,,,,,,,,,56.6300,38.6400,"01/01/2019","31/12/2020"
"60218-1","City","Racing",2019,"Desert Rally Racer",1,75,9.99,9.99,13.99,9.99,5702016369502,673419303514,15.6,14,6,0.161,"",0,0,0,,0,0,,,,,,,,,12.6000,7.2300,"",""
"60219-1","City","Construction",2019,"Construction Loader",1,88,9.99,9.99,13.99,9.99,5702016369519,673419303521,15.6,14,6,0.156,"",0,0,0,,0,0,,,,,,,,,10.5200,7.7700,"",""
"60220-1","City","Traffic",2019,"Garbage Truck",2,90,14.99,19.99,24.99,19.99,5702016369526,673419303538,26,19,6,0.312,"",0,0,0,,0,0,,,,,,,,,19.6300,9.1200,"",""
"60221-1","City","Harbor",2019,"Diving Yacht",2,148,17.99,19.99,24.99,19.99,5702016369533,673419303545,26,19,6,0.336,"",0,0,0,,0,0,,,,,,,,,20.9100,11.2900,"",""
"60222-1","City","Traffic",2019,"Snow Groomer",2,197,17.99,19.99,24.99,19.49,5702016369540,673419303651,26,19,6,0.387,"",0,0,0,,0,0,,,,,,,,,25.5200,14.1700,"",""
"60223-1","City","Farm",2019,"Harvester Transport",3,358,24.99,29.99,39.99,29.99,5702016369557,673419303668,35.1,18.9,8.8,0.649,"",0,0,0,,0,0,,,,,,,,,45.7100,30.3400,"",""
"60224-1","City","Mars Exploration",2019,"Satellite Service Mission",1,84,9.99,9.99,13.99,9.74,5702016369946,673419303910,15.6,13.9,6,0.153,"",0,0,0,,0,0,,,,,,,,,13.7700,8.6600,"01/06/2019","31/12/2020"
