Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"5460-1","Baby","",2005,"Happy Flower Rattle & Teether",,2,2.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,47.8600,,"",""
"5461-1","Baby","",2005,"Shape Sorter House",,12,7.99,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.1200,"",""
"5462-1","Baby","",2005,"Bathtime Boat",1,4,7.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,25.0400,"",""
"5463-1","Baby","",2005,"Play Train",1,6,7.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.0000,19.4800,"",""
"5464-1","Baby","",2005,"Play Plane",1,2,3.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.0000,6.0500,"",""
"5465-1","Baby","",2005,"Bendy Caterpillar",,3,6.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,31.0400,"",""
"5468-1","Primo","",2005,"Rattle and Stack",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5476-1","Quatro","",2005,"My First Quatro Set",,20,7.99,12.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,55.8000,"",""
"5503-1","Duplo","",2005,"Duplo Dog",,32,7.99,10,,,,673419057677,46.5,12.5,13.5,0.56,"",0,0,0,,0,0,,,,,,,,,36.9100,,"",""
"5504-1","Duplo","",2005,"Duplo Airplane",,32,7.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.9900,,"",""
"5524-1","Factory","",2005,"Airport",,607,24.49,40,,,5702014468788,,,,,,"",0,0,0,,0,0,,,,,,,,,60.0000,46.0000,"",""
"5525-1","Factory","",2005,"Amusement Park",,1344,43.99,70,,,5702014468795,,,,,,"",0,0,0,,0,0,,,,,,,,,92.0000,64.8000,"",""
"5526-1","Factory","",2005,"Skyline",,2747,,130,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,730.9700,372.5200,"",""
"5531-1","City","Police",2005,"Police Motorcycle",1,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,41.0100,5.0000,"",""
"5532-1","City","Fire",2005,"Fire Car",1,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,3.6500,"",""
"5552-1","Duplo","Thomas & Friends",2005,"James at Knapford Station",1,32,19.99,20,,,,673419059770,38.4,28.8,7.2,0.68,"",0,0,0,,0,0,,,,,,,,,150.9800,33.5200,"",""
"5554-1","Duplo","Thomas & Friends",2005,"Thomas Load and Carry Train Set",2,61,29.99,29.99,,,,673419059800,48,28.8,11.4,1.49,"",0,0,0,,0,0,,,,,,,,,99.9900,46.3300,"01/06/2005","31/05/2008"
"5555-1","Duplo","Thomas & Friends",2005,"Toby at Wellsworth Station",1,18,14.99,15,,,,673419059824,28.8,28.8,7.2,0.47,"",0,0,0,,0,0,,,,,,,,,124.9000,22.6300,"",""
"5556-1","Duplo","Thomas & Friends",2005,"Percy at the Water Tower",1,15,9.99,10,,,,673419059831,28.8,19.2,7.2,0.36,"",0,0,0,,0,0,,,,,,,,,66.3300,18.2600,"",""
"5960-1","Belville","",2005,"The Mermaid Castle",3,237,49.99,70,,,,,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,250.0000,210.0800,"01/03/2005","31/12/2006"
"5961-1","Belville","",2005,"Snow Queen",1,57,9.99,19.99,,,,673419053631,19.2,28.8,6,,"",0,0,0,,0,0,,,,,,,,,50.0000,40.7900,"01/03/2005","31/07/2006"
"5962-1","Belville","",2005,"The Tinderbox",1,82,9.99,20,,,,,19.2,28.8,6,,"",0,0,0,,0,0,,,,,,,,,61.6900,34.1100,"01/03/2005","31/12/2005"
"5963-1","Belville","",2005,"The Princess and the Pea",1,55,9.99,19.99,,,,,19.2,28.8,6,,"",0,0,0,,0,0,,,,,,,,,60.0000,21.7400,"01/03/2005","31/12/2006"
"5964-1","Belville","",2005,"Thumbelina",1,49,4.99,6,,,5702014412378,,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,39.6400,21.7400,"01/03/2005","31/12/2005"
"5994-1","Castle","Knights' Kingdom II",2005,"Catapult",,27,,1,,,,673419062770,,,,,"",0,0,0,,0,0,,,,,,,,,4.5900,2.1100,"",""
"5998-1","Castle","Knights' Kingdom II",2005,"Vladek",1,5,,,,,,673419072359,,,,0.01,"",0,0,0,,0,0,,,,,,,,,10.1600,3.5700,"",""
"5999-1","Castle","Knights' Kingdom II",2005,"Jayko",1,5,,,,,,673419072366,,,,0.01,"",0,0,0,,0,0,,,,,,,,,11.2200,4.6800,"",""
"6637-1","Bionicle","Accessories",2005,"Ultimate Battle Set",,190,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,134.8500,74.9900,"",""
"6966-1","Star Wars","Episode III",2005,"Mini Jedi Starfighter",,38,,4.99,,,,673419069946,14,14,2,0.03,"",0,0,0,,0,0,,,,,,,,,12.7800,4.5000,"01/02/2005","31/12/2005"
"6967-1","Star Wars","Episode III",2005,"Mini ARC-170 Starfighter",,42,,,,,,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,12.2800,7.4200,"01/02/2005","31/12/2005"
"6968-1","Star Wars","Episode III",2005,"Wookiee Attack",,48,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7015-1","Vikings","",2005,"Viking Warrior challenges the Fenris Wolf",1,76,3.99,5,,,5702014460096,673419066532,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,37.0900,16.4300,"01/08/2005","31/12/2006"
"7016-1","Vikings","",2005,"Viking Boat against the Wyvern Dragon",2,112,5.99,10,,,5702014450776,673419066556,24,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,81.9000,49.9200,"01/08/2005","31/12/2006"
"7017-1","Vikings","",2005,"Viking Catapult versus the Nidhogg Dragon ",2,225,12.99,20,,,5702014450783,673419066563,38.4,19.2,6,,"",0,0,0,,0,0,,,,,,,,,195.0000,60.2800,"01/08/2005","31/12/2006"
"7018-1","Vikings","",2005,"Viking Ship challenges the Midgard Serpent ",6,578,34.99,50,,,5702014450790,673419066570,57.6,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,243.1800,149.4100,"01/08/2005","31/12/2007"
"7019-1","Vikings","",2005,"Viking Fortress against the Fafnir Dragon",6,1019,49.99,70,,,5702014450837,673419066587,57.6,48,9.6,,"",0,0,0,,0,0,,,,,,,,,337.5000,202.8500,"01/08/2005","31/12/2006"
"7235-1","City","Police",2005,"Police Motorcycle",1,28,3.99,3.99,4.99,,5702014428812,673419128377,14.4,9.6,4.8,,"",0,0,0,,0,0,,,,,,,,,10.6600,3.6000,"01/01/2005","31/12/2006"
"7236-1","City","Police",2005,"Police Car",1,59,4.99,5.99,7.99,,5702014428829,673419109390,19.2,9.6,4.8,0.09,"",0,0,0,,0,0,,,,,,,,,18.1500,4.4400,"01/01/2005","31/12/2010"
"7237-1","City","Police",2005,"Police Station",5,586,39.99,69.99,,,5702014486911,673419089500,57.6,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,274.0000,62.2800,"01/01/2005","31/12/2007"
"7238-1","City","Fire",2005,"Fire Helicopter",1,75,7.99,9.99,,,5702014498990,673419058032,24,14.4,4.8,0.15,"",0,0,0,,0,0,,,,,,,,,9.7500,7.7400,"01/01/2005","30/06/2007"
"7239-1","City","Fire",2005,"Fire Truck",2,214,14.99,22.99,29.99,,5702014428850,673419058049,38.4,19.2,7.2,0.44,"",0,0,0,,0,0,,,,,,,,,58.0000,13.0800,"",""
"7240-1","City","Fire",2005,"Fire Station",3,260,19.99,30,,,5702014428867,673419058056,38.4,28.8,9.6,0.85,"",0,0,0,,0,0,,,,,,,,,79.0700,31.3300,"",""
"7241-1","City","Fire",2005,"Fire Car",1,46,3.99,3.99,4.99,,5702014428874,673419058063,14.4,9.6,3.9,0.07,"",0,0,0,,0,0,,,,,,,,,9.7900,1.7400,"01/01/2005","31/12/2010"
"7242-1","City","Construction",2005,"Street Sweeper",1,63,4.99,7.99,,,5702014428881,673419058070,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,29.4200,6.4600,"01/03/2005","31/12/2009"
"7243-1","City","Construction",2005,"Construction Site",3,298,24.99,39.99,,,5702014428898,673419058087,38.4,28.8,9.6,0.8,"",0,0,0,,0,0,,,,,,,,,102.7000,63.0300,"01/03/2005","31/12/2006"
"7244-1","City","Harbor",2005,"Speedboat",2,107,14.99,29.99,,,,673419058094,48,28.8,7.2,0.73,"",0,0,0,,0,0,,,,,,,,,58.4300,31.5300,"",""
"7245-1","City","Police",2005,"Prisoner Transport",2,98,9.99,12.99,,,5702014428911,673419109406,24,14.4,6,0.17,"",0,0,0,,0,0,,,,,,,,,31.3000,6.4200,"01/01/2005","31/12/2010"
"7246-1","City","Construction",2005,"Mini Digger",1,36,2.99,3.99,,,5702014428928,673419058117,14.4,9.6,3.9,,"",0,0,0,,0,0,,,,,,,,,19.9900,3.1200,"01/01/2005","31/12/2007"
"7248-1","City","Construction",2005,"Digger",1,127,9.99,19.99,,,5702014428942,673419058131,28.8,19.2,7.2,0.35,"",0,0,0,,0,0,,,,,,,,,64.5100,23.5800,"01/03/2005","31/12/2008"
"7249-1","City","Construction",2005,"XXL Mobile Crane",2,524,34.99,69.99,,,5702014428959,673419058148,48,38.4,11.4,1.83,"",0,0,0,,0,0,,,,,,,,,210.1600,97.3500,"01/03/2005","31/12/2008"
"7250-1","Star Wars","Episode III",2005,"Clone Scout Walker",1,108,6.99,10,,,5702014426146,673419057158,14.4,19.2,6,0.12,"",0,0,0,,0,0,,,,,,,,,84.3400,32.3400,"02/04/2005","31/12/2006"
"7251-1","Star Wars","Episode III",2005,"Darth Vader Transformation",3,53,4.99,7,,,5702014426153,673419057165,14.4,14.4,6,0.09,"",0,0,0,,0,0,,,,,,,,,62.4300,27.7700,"02/04/2005","31/12/2005"
"7252-1","Star Wars","Episode III",2005,"Droid Tri-Fighter",1,148,9.99,15,,,,673419057172,19.2,19.2,6,0.18,"",0,0,0,,0,0,,,,,,,,,65.0100,29.8500,"02/04/2005","31/12/2005"
